raw_material,activity_name,reference_product,location,exchange_type,input_name,input_database,input_code,amount,unit,comment
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for aluminium sulfate, powder",ecoinvent-3.10-cutoff,c0d478928e7cc93227d2f8ac093def1b,0.001326871137054439,kilogram,Measured Value. Used for wastewater treatment.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for ammonium nitrate,ecoinvent-3.10-cutoff,4936a0f0500ea80bf274e1cf09d139ff,0.008002987488148077,kilogram,"The exchange has been updated from ""ammonium nitrate, as N"" into ""ammonium nitrate"" and therefore its amount has been scaled (multiplied) from 22.3965 kg by 2.8573 kg of ""ammonium nitrate"" per kg of ""ammonium nitrate, as N"". Original comment of the exchange is: Calculated value. See parameters exchanges properties for details."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for borax, anhydrous, powder",ecoinvent-3.10-cutoff,9c828f2ab7283a02f144463d5b6779c3,0.0013531334310017938,kilogram,Measured Value. Used as Fluxing agent.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for carbon dioxide, liquid",ecoinvent-3.10-cutoff,4e6b47103213c5f043e6e0b63420c088,0.0018308570637584345,kilogram,"Measured Value. Used for wastewater treatment. The given amount represent the active agent only, used in a 60-100%  solution."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for carboxymethyl cellulose, powder",ecoinvent-3.10-cutoff,a3281f997290a9f8953b895fd70877c6,0.004160697712516606,kilogram,Measured Value. Used for the Merill-Crowe process (gold recovery).
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for cement, Portland",ecoinvent-3.10-cutoff,a21330ea54a20d86434dedad38c15620,0.27062668620035873,kilogram,Measured Value. Extrapolation for ciment type10 (60%) and ciment type 50 (40%).
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for chemical, inorganic",ecoinvent-3.10-cutoff,8b11c93221742fd1a07a536070dbf623,0.0009491943383829588,kilogram,"Measured Value. Stands for Collector (3418-A) - aérophine (91%); Collector (KAX-51) - xantate (3%); lead nitrate (6%, for Merill-Crowe process)."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for chromium,ecoinvent-3.10-cutoff,04eb60a45923068c1bfecca832734111,0.004594650855360989,kilogram,Calculated Value. Different types of steel balls are used. The only available composition contains 15% chromium. We hence assume a composition of 15% chromium and 85% steel for all balls.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for copper sulfate,ecoinvent-3.10-cutoff,f2c84d9349e7675fe098a1decc1ac167,0.0023761123095225583,kilogram,Measured Value.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for diesel, burned in building machine",ecoinvent-3.10-cutoff,7b503114dd17d341a5d418812fc977be,1.5043966405791656,megajoule,Calculated value. See parameters exchanges properties for details.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for diesel, low-sulfur",ecoinvent-3.10-cutoff,a3f8685f5022cd35a0ebaee5ae5a989d,0.0005108641465473501,kilogram,"Calculated Value. It is assume that the given amount represented the complecte explosive, i.e. 94% ammonium nitrate and 6% petrol.
Assumption : diesel low sulfur."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for electricity, high voltage",ecoinvent-3.10-cutoff,d0d7d353b8ca27cc0effb56c12a47119,3.172735225925648,kilowatt hour,Measured Value.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"electronics scrap, Recycled Content cut-off",ecoinvent-3.10-cutoff,2aff8641ed51f091644ddd8a5a5140aa,-3.999372192554285e-06,kilogram,Measured Value. Reported as computer equipement sent to recovery.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for fatty alcohol,ecoinvent-3.10-cutoff,2a8d2e8f8789704d825a101ec94169cd,0.0002725025643394555,kilogram,"Measured Value. Reported as Oil-based anti-foaming agent. Stands for CC-5428 (77%), Nalco 7810 (7%) and CC-7425/76 (16% ; for wastewater treatment)."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for heat, district or industrial, natural gas",ecoinvent-3.10-cutoff,56cdf5a6b14bd4aa7c352aa7faaaba45,1.336143982146411,megajoule,"Calculated value based on reported fuel input (in m³), the Net Heating Value of the fuel and assumed efficiency (1/Fuel_use).
See parameters exchanges properties for details."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for hydrogen peroxide, without water, in 50% solution state",ecoinvent-3.10-cutoff,a8e2902dac4244beb7e3bf9d8d780786,0.024373909953997193,kilogram,"Measured Value. For wastewater treatment - Amount is active agent only, to be used in a 70% solution (around 1/3) and a 50% solution."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"iron scrap, sorted, pressed, Recycled Content cut-off",ecoinvent-3.10-cutoff,2caf7c89279154622d31aba9048ae432,-0.0073334329384422536,kilogram,Measured Value. Reported as ferrous metal sent to recovery.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for iron sulfate,ecoinvent-3.10-cutoff,da626f82cc8f04823a5624fda1c5865e,0.003676721152629643,kilogram,Measured Value used for wastewater treatment.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for lime, hydrated, loose weight",ecoinvent-3.10-cutoff,d3f885366b87382ac886f9129acf53a1,0.015119577801119858,kilogram,Measured Value. Used for wastewater treatment.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for lubricating oil,ecoinvent-3.10-cutoff,edc11964b6464c188c757f82f869c77b,1.883231581402016e-05,kilogram,"Calculated value. Reported as ""grease and oils"". See parameters exchanges properties for details."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for manganese dioxide,ecoinvent-3.10-cutoff,bb8e321698d0549c7911e1f9f0b2556e,0.00046359201744211175,kilogram,"Calculated Value. Used as oxydising agent. The amount is given for all 4 agents together  (silica sand, manganese dioxide, soda ash, sodium nitrate - we assume 25% of each)."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for mine infrastructure, underground, non-ferrous metal",ecoinvent-3.10-cutoff,dd6f5faf45e8356588e0efdfa9ef9097,1.7270584733950807e-10,unit,"Extrapolation based on mine life time of the underground mine dataset which is 50 years. This extrapolation is validated based on the area of buildings. The dataset for the ""lead-copper-zinc-silver-gold"" mine infrastructure is based on an open-pit mine, hence not representative for this underground mine"
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"treatment of municipal solid waste, sanitary landfill",ecoinvent-3.10-cutoff,31c5e830ab02369451b5691c683f8862,-0.003171484640499583,kilogram,Measured Value. Reported as domestic waste sent to landfill.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for oxygen, liquid",ecoinvent-3.10-cutoff,a2b83f2e17ac21655d847c810cb0e261,0.0177958306128979,kilogram,Measured Value.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for phosphoric acid, industrial grade, without water, in 85% solution state",ecoinvent-3.10-cutoff,aed3e0b67976e3d8ef24cd5c764688e7,0.00023348429904624299,kilogram,Measured Value. Used for wastewater treatment. The amount is the active agent only. It is used in a 85% solution.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for polyacrylamide,ecoinvent-3.10-cutoff,227e656f165b27c63bc8f69557dda1db,0.00014156627023050188,kilogram,"Measured Value reported as Floculant (Flomin 905MC). Sum of three uses : 1) 9% of total for concentrate handling, 2) 69% of total for backfilling and 3) 22% of total for wastewater treatment."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for polycarboxylates, 40% active substance",ecoinvent-3.10-cutoff,0755bc039c0cd052cba8f207111ad38d,0.00028438312588706827,kilogram,"Measured Value. Sum of sodium cyanide (96%, of which 97% is for cyanidation ) and cyanure (4%, proxy,  used for the Merill-Crowe process)"
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for quicklime, milled, loose",ecoinvent-3.10-cutoff,e7611df05529447728415707ac70d7ac,0.038180373057749316,kilogram,"Measured Value. Reported as quicklime, loose. Assumption : milled. 
Sum of three uses : 1) 56% of total for the Merill-Crowe process (gold recovery), 2) 4% of total for backfilling and 3) 40% of total for wastewater treatment."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for scrap aluminium,ecoinvent-3.10-cutoff,3e8b740fea6ce3b18d72c763118cc920,-0.00018483652597233374,kilogram,Measured Value. Reported as non-ferrous metal sent to recovery.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for silica sand,ecoinvent-3.10-cutoff,f9ca4074c33feff4b874a2a9d1ed5ed2,0.00046359201744211175,kilogram,"Calculated Value. Used as oxydising agent. The amount is given for all 4 agents together  (silica sand, manganese dioxide, soda ash, sodium nitrate - we assume 25% of each)."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for soap,ecoinvent-3.10-cutoff,7aeecd019425971501ff3a3edb26c075,0.0002828824233757909,kilogram,Measured Value reported as Foaming agent MIBC.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for soda ash, dense",ecoinvent-3.10-cutoff,42efec49aea849cf472f104cc2b76443,0.011721737198502601,kilogram,"Calculated Value for the first use and Measured Value for the second use. Sum of two uses : 1) 4% of total for oxydising agent - the amount is given for all 4 agents together (silica sand, manganese dioxide, soda ash, sodium nitrate - we assume 25% of each), 2) 96% of total for wastewater treatment."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for sodium cyanide,ecoinvent-3.10-cutoff,0beed1f26798d4273323ec10b5eac139,0.008426444600822631,kilogram,"Measured Value. Sum of sodium cyanide (96%, of which 97% is for cyanidation), used in a 30% solution and cyanure (4%, proxy,  used for the Merill-Crowe process).
Proxy: ""sodium cyanide"" is used as a proxy for Cyanide."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for sodium nitrate,ecoinvent-3.10-cutoff,7cd9802dc4c8b63e30b839d10780fe13,0.00046359201744211175,kilogram,"Calculated Value. Used as oxydising agent. The amount is given for all 4 agents together  (silica sand, manganese dioxide, soda ash, sodium nitrate - we assume 25% of each)."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for sodium silicate, spray powder, 80%",ecoinvent-3.10-cutoff,ff87e61f3dac0f62892bae9d8178e98c,0.011400336744004022,kilogram,Measured Value used for wastewater treatment.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for steel, unalloyed",ecoinvent-3.10-cutoff,e14b111cf75357be1123984d55a47665,0.02603718857066298,kilogram,Calculated Value. Different types of steel balls are used. The only available composition contains 15% chromium. We hence assume a composition of 15% chromium and 85% steel for all balls.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for sulfidic tailings, generic",ecoinvent-3.10-cutoff,c0dfa2a032bfe4b3265ad098d5ca3ee5,-15.057048529816633,kilogram,Measured Value. 20% is sent underground to be used as backfill (excluded from the amount); sulfidic tailing is managed on site.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for sulfur dioxide, liquid",ecoinvent-3.10-cutoff,6108115992cdc8221417bfd7d3e01cbd,0.007153348637088965,kilogram,Measured Value.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for synthetic rubber,ecoinvent-3.10-cutoff,67e715e9a99ff1fe421b32b1b9c037bd,9.501948067238105e-06,kilogram,Measured Value. Reported as rubber protective coating for pumps (amount for grinders not known).
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for transport, passenger car, large size, petrol, EURO 3",ecoinvent-3.10-cutoff,861fb9e384688b60263b851cebabce0d,0.0064317608462497455,kilometer,"Calculated value. Reported as liters of petrol used in pickup trucks (5.571E+0 liters/kg). Conversion using : 0.081237 kg/km (taken directly from ecoinvent v3.0 dataset ""transport, passenger car, large size, petrol, EURO 3, GLO"") and 0.75 kg/l (taken from Table 5.1 of the data quality guideline)."
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for waste mineral oil,ecoinvent-3.10-cutoff,7e3380e62e98e926c429fcf085e2ba3a,-0.0018576320977304755,kilogram,Calculated Value. See parameters exchanges properties for details.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for waste plastic, mixture",ecoinvent-3.10-cutoff,25b28e0089992f4201da4910e268e432,-4.5346227549098924e-05,kilogram,Measured Value. Reported as rigid plastic sent to recovery.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,"market for waste wood, untreated",ecoinvent-3.10-cutoff,ac3aad15ab51101bea0dcdbb1efc5abe,-0.0031602293716650027,kilogram,Measured Value. Reported as wood sent to recovery.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for zinc,ecoinvent-3.10-cutoff,644bf8839e5f022ba2efe30bc07ff5f6,0.003490383924146032,kilogram,Measured Value. Used for the Merill-Crowe process (gold recovery).
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,technosphere,market for zinc monosulfate,ecoinvent-3.10-cutoff,b85a8b56c426f894eb6175946e17689a,0.0071170816597330945,kilogram,Measured Value.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,biosphere,Dinitrogen monoxide,biosphere3,afd6d670-bbb0-4625-9730-04088a5b035e,3.895573602190932e-06,kilogram,Measured Value. Process emission only.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,biosphere,Lead II,biosphere3,2718482b-8399-442e-b89a-52fbcc22d2e6,1.773330134159467e-07,kilogram,Measured Value. Process emission only.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,biosphere,Nitrogen oxides,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,0.002343597088444881,kilogram,Measured Value. Process emission only.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,biosphere,"Particulate Matter, < 2.5 um",biosphere3,66f50b33-fd62-4fdd-a373-c5b0de7de00d,1.156916577652273e-05,kilogram,Measured Value. Process emission only.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,biosphere,"Particulate Matter, > 10 um",biosphere3,7678cec7-b8e1-439d-8242-99cd452834b1,0.00010790051056084544,kilogram,Measured Value. Process emission only.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,biosphere,"Particulate Matter, > 2.5 um and < 10um",biosphere3,295c9740-6fdb-4676-9eb8-15e3786f713d,0.0002486163827016235,kilogram,Measured Value. Process emission only.
Copper concentrate,gold-silver mine operation and beneficiation,"copper concentrate, sulfide ore",CA-QC,biosphere,Sulfur dioxide,biosphere3,78c3efe4-421c-4d30-82e4-b97ac5124993,0.0005366262063242789,kilogram,Measured Value. Process emission only.
